Id,LotFrontage,LotArea,LotConfig,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SalePrice,Gar2,Shed,TenC,TotalBath,Bedroom/Bathroom
93,80.0,13360,Inside,15,5,7,1921,2006,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,3,NoExposure,5,876,5,964,2,1,3,5,6,0,0,1921.0,1,2,432,3,3,3,0,0,44,0,0,0,0,0,8,2009,Normal,163500,0,0,0,2,1.0
94,60.0,7200,Corner,3,6,6,1910,1998,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,Mn,3,1214,5,2291,4,2,3,9,6,1,4,1900.0,1,2,506,3,3,3,0,0,0,0,99,0,0,0,11,2007,Normal,133900,0,0,0,3,1.3333333333333333
95,69.0,9337,Inside,20,6,5,1997,1997,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,NoExposure,6,824,5,1786,3,1,4,7,6,0,0,1997.0,2,2,684,3,3,3,0,162,0,0,0,0,0,0,5,2007,Normal,204750,0,0,0,4,0.75
96,76.61943935737746,9765,Corner,14,6,8,1993,1993,VinylSd,VinylSd,BrkFace,68.0,5,4,PConc,4,4,NoExposure,5,680,4,1470,3,1,3,6,6,1,3,1993.0,3,2,420,3,3,3,232,63,0,0,0,0,0,0,4,2009,Normal,185000,0,480,0,3,1.0
97,78.0,10264,Inside,20,7,5,1999,1999,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,Av,5,1588,5,1588,3,1,4,6,6,0,0,1999.0,2,2,472,3,3,3,158,29,0,0,0,0,0,0,8,2006,Normal,214000,0,0,0,2,1.5
98,73.0,10921,Inside,6,4,5,1965,1965,HdBoard,HdBoard,BrkFace,48.0,3,3,CBlock,3,3,NoExposure,3,960,3,960,3,1,3,6,6,0,0,1965.0,3,1,432,3,3,2,120,0,0,0,0,0,0,0,5,2007,Normal,94750,0,0,0,2,1.5
99,85.0,10625,Corner,6,5,5,1920,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,5,458,2,835,2,1,3,5,6,0,0,1920.0,1,1,366,2,3,3,0,0,77,0,0,0,0,0,5,2010,Abnorml,83000,0,400,0,1,2.0
100,77.0,9320,Inside,10,4,5,1959,1959,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,NoExposure,5,950,2,1225,3,1,3,6,6,0,0,0.0,0,0,0,0,0,3,352,0,0,0,0,0,0,0,1,2010,Normal,128950,0,400,0,3,1.0
101,72.05107448616302,10603,Inside,9,6,7,1977,2001,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,Mn,5,1610,4,1610,3,1,4,6,6,2,3,1977.0,2,2,480,3,3,3,168,68,0,0,0,0,0,0,2,2010,Normal,205000,0,0,0,3,1.0
102,77.0,9206,Inside,13,6,5,1985,1985,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,NoExposure,1,741,3,1732,3,1,4,7,6,1,3,1985.0,3,2,476,3,3,3,192,46,0,0,0,0,0,0,6,2010,Normal,178000,0,0,0,3,1.0
103,64.0,7018,Inside,13,5,5,1979,1979,HdBoard,HdBoard,None,0.0,3,2,Other,0,0,NoBsmt,0,0,3,1535,4,2,3,8,6,0,0,1979.0,1,2,410,3,3,3,0,0,0,0,0,0,0,0,6,2009,Alloca,118964,0,0,0,2,2.0
104,94.0,10402,Corner,20,7,5,2009,2009,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,NoExposure,1,1226,5,1226,3,1,4,6,6,0,0,2009.0,2,3,740,3,3,3,0,36,0,0,0,0,0,0,5,2010,Normal,198900,0,0,0,2,1.5
105,65.7408177094673,7758,Corner,2,7,4,1931,1950,Other,Other,BrkFace,600.0,3,2,PConc,3,3,NoExposure,2,1040,5,1818,4,1,3,7,6,2,3,1951.0,1,1,240,3,3,3,0,0,0,0,184,0,0,0,6,2007,Normal,169500,0,0,0,2,2.0
106,75.0,9375,Inside,22,8,5,2003,2004,VinylSd,VinylSd,BrkFace,768.0,4,3,PConc,5,3,NoExposure,1,1053,5,1992,3,1,4,9,6,1,4,2003.0,2,2,648,3,3,3,140,45,0,0,0,0,0,0,8,2008,Normal,250000,0,0,0,3,1.0
107,60.0,10800,Inside,3,4,7,1885,1995,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2,3,NoExposure,1,641,4,1047,2,1,3,6,6,0,0,1954.0,1,1,273,2,2,1,0,0,0,0,0,0,0,0,8,2007,Normal,100000,0,450,0,1,2.0
108,50.0,6000,Inside,3,5,5,1948,1950,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,NoExposure,5,789,5,789,2,1,3,5,6,0,0,1948.0,1,1,250,3,3,3,0,0,0,0,0,0,0,0,4,2008,Partial,115000,0,0,0,1,2.0
109,85.0,8500,Corner,2,5,7,1919,2005,Other,CmentBd,None,0.0,3,3,CBlock,3,3,NoExposure,1,793,3,1517,3,1,2,7,6,0,0,0.0,0,0,0,0,0,1,0,0,144,0,0,0,0,0,8,2007,Normal,115000,0,0,0,2,1.5
110,105.0,11751,Inside,9,6,6,1977,1977,Plywood,Plywood,BrkFace,480.0,3,3,CBlock,4,3,NoExposure,4,1844,5,1844,3,1,3,7,6,1,3,1977.0,2,2,546,3,3,3,0,122,0,0,0,0,0,3,1,2010,Normal,190000,0,0,0,2,1.5
111,75.0,9525,Inside,6,6,4,1954,1972,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,NoExposure,3,994,4,1855,4,1,3,7,6,0,0,1954.0,1,1,325,3,3,3,182,0,0,0,0,0,0,0,10,2006,Normal,136900,0,0,0,2,2.0
112,66.25476425861547,7750,Inside,14,7,5,2000,2000,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,NoExposure,6,384,5,1430,3,1,3,7,6,1,3,2000.0,3,2,400,3,3,3,180,0,0,0,0,0,0,0,4,2010,Normal,180000,0,0,0,3,1.0
113,77.0,9965,Inside,20,7,5,2007,2007,VinylSd,VinylSd,Stone,220.0,4,3,PConc,5,3,Av,6,1264,5,2696,4,1,5,10,6,1,4,2007.0,3,3,792,3,3,3,120,184,0,0,168,0,0,0,10,2007,Partial,383970,0,0,0,4,1.0
114,117.6246654627738,21000,Corner,15,6,5,1953,1953,Wd Sdng,Wd Sdng,BrkFace,184.0,3,4,CBlock,4,3,Mn,5,1809,3,2259,3,1,4,7,6,2,4,1953.0,1,2,450,3,3,3,166,120,192,0,0,0,0,3,10,2007,Abnorml,217000,0,0,0,3,1.0
115,61.0,7259,Inside,15,6,8,1945,2002,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,NoExposure,5,1028,5,2320,3,1,4,9,6,1,3,1945.0,1,1,180,3,3,3,224,0,0,0,0,0,0,3,7,2007,Normal,259500,0,0,0,4,0.75
116,34.0,3230,Corner,22,6,5,1999,1999,MetalSd,MetalSd,BrkFace,1129.0,3,3,PConc,4,3,NoExposure,6,729,4,1458,2,1,3,5,6,1,2,1999.0,1,2,440,3,3,3,0,32,0,0,0,0,0,0,6,2007,Normal,176000,0,0,0,3,0.6666666666666666
117,78.3971935561636,11616,Inside,12,5,5,1962,1962,Wd Sdng,Wd Sdng,BrkFace,116.0,3,3,CBlock,3,3,NoExposure,2,1092,3,1092,3,1,3,6,6,1,1,1962.0,1,1,288,3,3,3,0,20,144,0,0,0,0,0,9,2009,Normal,139000,0,0,0,2,1.5
118,74.0,8536,Corner,6,5,5,2006,2007,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,NoExposure,1,1125,4,1125,2,1,3,5,6,0,0,2007.0,1,2,430,3,3,3,80,64,0,0,0,0,0,0,4,2007,Partial,155000,0,0,0,2,1.0
119,90.0,12376,Corner,13,7,5,1990,1990,Plywood,Plywood,None,0.0,3,3,PConc,4,3,Mn,6,1673,4,3222,5,1,4,11,6,2,3,1990.0,1,3,594,3,3,3,367,0,0,0,0,0,0,0,5,2010,Normal,320000,0,0,0,4,1.25
120,65.0,8461,Inside,20,6,5,2005,2006,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,728,5,1456,3,1,4,8,6,1,4,2005.0,3,2,390,3,3,3,0,24,0,0,0,0,0,0,7,2006,Partial,163990,0,0,0,3,1.0
121,62.9932337427029,21453,CulDSac,16,6,5,1969,1969,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,Gd,5,938,5,988,1,1,3,4,6,2,3,1969.0,1,2,540,3,3,3,0,130,0,130,0,0,0,0,10,2006,Normal,180000,0,0,0,2,0.5
122,50.0,6060,Inside,2,4,5,1939,1950,Other,Other,None,0.0,3,3,PConc,3,3,NoExposure,1,732,4,1123,3,1,3,4,6,0,0,1979.0,1,1,264,3,3,2,0,0,140,0,0,0,0,3,6,2007,Normal,100000,0,0,0,1,3.0
123,75.0,9464,Corner,10,6,7,1958,1958,MetalSd,MetalSd,BrkFace,135.0,3,4,CBlock,3,3,NoExposure,4,1080,4,1080,3,1,3,5,6,0,0,1958.0,1,1,288,3,3,3,0,0,0,0,130,0,0,0,6,2008,Normal,136000,0,0,0,1,3.0
124,55.0,7892,Inside,13,6,5,1993,1993,Plywood,Plywood,None,0.0,4,3,PConc,4,3,NoExposure,6,1199,5,1199,2,1,4,5,6,0,0,1993.0,2,2,530,3,3,3,0,63,0,0,0,0,0,0,3,2008,Normal,153900,0,0,0,2,1.0
125,48.0,17043,CulDSac,9,6,5,1979,1998,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,2,NoExposure,1,1362,3,1586,3,1,3,7,6,1,3,1979.0,1,2,435,3,3,3,192,0,0,0,0,0,0,0,1,2009,Normal,181000,0,0,0,2,1.5
126,60.0,6780,Inside,2,6,8,1935,1982,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3,3,Av,6,520,4,754,2,1,3,5,6,0,0,0.0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,6,2006,Normal,84500,0,0,0,2,1.0
127,41.90206875883096,4928,Inside,11,6,5,1976,1976,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,NoExposure,5,1078,3,958,2,1,3,5,6,1,3,1977.0,2,2,440,3,3,3,0,205,0,0,0,0,0,0,2,2007,Normal,128000,0,0,0,2,1.0
128,55.0,4388,Inside,3,5,7,1930,1950,Other,Wd Sdng,None,0.0,3,4,BrkTil,3,3,NoExposure,2,672,5,840,3,1,3,5,6,1,3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2007,Normal,87000,0,0,0,1,3.0
129,69.0,7590,Inside,10,6,5,1966,1966,VinylSd,VinylSd,BrkFace,266.0,3,3,CBlock,3,3,NoExposure,4,660,3,1348,3,1,3,6,6,1,2,1966.0,2,2,453,3,3,3,188,108,0,0,0,0,0,0,7,2006,Normal,155000,0,0,0,2,1.5
130,69.0,8973,Inside,10,5,7,1958,1991,Plywood,Plywood,BrkFace,85.0,3,3,CBlock,3,3,NoExposure,3,1008,3,1053,3,1,5,6,6,0,0,1998.0,2,2,750,3,3,3,0,80,0,180,0,0,0,1,7,2006,Abnorml,150000,0,0,0,3,1.0
131,88.0,14200,Corner,10,7,6,1966,1966,MetalSd,MetalSd,BrkFace,309.0,3,3,CBlock,3,3,NoExposure,3,924,5,2157,4,1,4,8,6,2,4,1966.0,3,2,487,3,3,3,105,66,0,0,0,0,0,4,5,2006,Normal,226000,0,0,0,3,1.3333333333333333
132,94.00828808949925,12224,Corner,14,6,5,2000,2000,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,NoExposure,6,992,5,2054,3,1,4,7,6,1,3,2000.0,2,2,390,3,3,3,24,48,0,0,0,0,0,0,7,2009,Normal,244000,0,0,0,4,0.75
133,75.0,7388,Corner,10,5,6,1959,2002,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,3,1063,4,1327,3,1,4,7,6,0,0,1974.0,1,2,624,3,3,3,0,0,0,0,0,0,0,0,7,2007,Normal,150750,0,0,0,2,1.5
134,63.21615630237048,6853,Inside,21,8,5,2001,2002,VinylSd,VinylSd,BrkFace,136.0,4,3,PConc,5,3,NoExposure,6,1267,5,1296,2,1,4,6,6,0,0,2001.0,3,2,471,3,3,3,192,25,0,0,0,0,0,0,6,2009,Normal,220000,0,0,0,3,0.6666666666666666
135,78.0,10335,Inside,12,5,6,1968,1993,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,NoExposure,3,1461,4,1721,3,1,3,7,6,1,3,1968.0,2,2,440,3,3,3,0,96,180,0,0,0,0,3,7,2006,Normal,180000,0,0,0,3,1.0
136,80.0,10400,Inside,9,7,6,1970,1970,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3,3,NoExposure,1,1304,4,1682,3,1,3,7,6,1,4,1970.0,1,2,530,3,3,3,98,0,0,0,0,0,0,3,5,2008,Normal,174000,0,0,0,2,1.5
137,114.5025889504922,10355,Corner,10,5,5,1967,1967,MetalSd,MetalSd,BrkFace,196.0,3,3,CBlock,3,3,NoExposure,4,1214,3,1214,3,1,3,5,6,1,2,1967.0,2,1,318,3,3,3,0,111,0,0,0,0,0,0,7,2007,Normal,143000,0,0,0,2,1.5
138,82.0,11070,Inside,17,7,5,1988,1989,VinylSd,VinylSd,BrkFace,70.0,3,3,CBlock,3,3,NoExposure,1,1907,4,1959,5,2,3,9,6,0,0,1989.0,1,3,766,3,3,3,0,0,0,0,0,0,0,0,7,2006,Family,171000,0,0,0,3,1.6666666666666667
139,73.0,9066,Inside,20,8,5,1999,2000,VinylSd,VinylSd,BrkFace,320.0,4,3,PConc,4,3,Mn,6,1004,5,1852,3,1,4,7,6,2,3,1999.0,3,3,660,3,3,3,224,106,0,0,0,0,0,4,12,2008,Normal,230000,0,0,0,3,1.0
140,65.0,15426,Inside,20,6,5,1997,1997,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,NoExposure,6,928,5,1764,3,1,4,7,6,0,0,1997.0,2,2,470,3,3,3,276,99,0,0,0,0,0,3,8,2009,Normal,231500,0,0,0,4,0.75
141,70.0,10500,FR2,10,4,5,1971,1971,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,NoExposure,5,864,3,864,3,1,3,5,6,1,1,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2010,Normal,115000,0,0,0,1,3.0
142,78.0,11645,Inside,20,7,5,2005,2005,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,6,1734,5,1734,3,1,4,7,6,0,0,2005.0,3,2,660,3,3,3,160,24,0,0,0,0,0,0,1,2006,Normal,260000,0,0,0,3,1.0
143,71.0,8520,Corner,10,5,4,1952,1952,Other,Wd Sdng,None,0.0,3,2,CBlock,3,3,NoExposure,3,910,2,1385,4,1,3,6,6,0,0,2000.0,1,2,720,3,3,3,0,0,0,0,0,0,0,3,6,2010,Normal,166000,0,0,0,2,2.0
144,78.0,10335,Inside,20,7,5,1999,1999,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,Gd,6,1490,5,1501,3,1,4,6,6,0,0,1999.0,2,2,577,3,3,3,144,29,0,0,0,0,0,0,6,2009,Normal,204000,0,0,0,3,1.0
145,70.0,9100,Inside,12,5,5,1963,1963,HdBoard,HdBoard,BrkFace,336.0,3,3,CBlock,3,3,NoExposure,3,1728,3,1728,6,2,3,10,6,0,0,1963.0,1,2,504,3,3,3,0,0,0,0,0,0,0,0,11,2006,Abnorml,125000,0,0,0,3,2.0
146,24.0,2522,Inside,6,6,5,2004,2006,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,NoExposure,1,970,5,1709,3,1,4,7,4,0,0,2004.0,1,2,380,3,3,3,0,40,0,0,0,0,0,0,4,2006,Normal,130000,0,0,0,2,1.5
147,51.0,6120,Corner,8,5,7,1931,1993,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,4,715,3,875,2,1,3,5,6,0,0,1931.0,1,1,180,2,3,3,48,0,0,0,0,0,0,0,11,2009,Normal,105000,0,0,0,2,1.0
148,47.37062144853363,9505,CulDSac,14,7,5,2001,2001,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,NoExposure,1,884,5,2035,3,1,4,8,6,1,4,2001.0,3,2,434,3,3,3,144,48,0,0,0,0,0,0,5,2010,Normal,222500,0,0,0,3,1.0
149,63.0,7500,Inside,13,7,5,2004,2005,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4,3,NoExposure,6,1080,5,1080,3,1,4,6,6,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2008,Normal,141000,0,0,0,2,1.5
150,51.42857142857143,6240,Inside,8,5,4,1936,1950,MetalSd,MetalSd,None,0.0,3,3,BrkTil,4,3,NoExposure,1,896,4,1344,3,1,3,7,6,0,0,1936.0,1,1,240,2,3,3,200,114,0,0,0,0,0,0,4,2006,Normal,115000,0,0,0,1,3.0
151,120.0,10356,Corner,20,5,6,1975,1975,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,Av,4,969,3,969,3,1,3,5,6,0,0,1975.0,1,2,440,3,3,3,0,0,0,0,0,0,0,3,1,2007,Normal,122000,0,0,0,2,1.5
152,107.0,13891,Inside,24,8,5,2007,2008,VinylSd,VinylSd,Stone,436.0,4,3,PConc,5,3,Gd,6,1710,5,1710,2,1,4,6,6,1,4,2007.0,2,3,866,3,3,3,0,102,0,0,0,0,0,0,1,2008,Partial,372402,0,0,0,3,0.6666666666666666
153,58.03474923490795,14803,CulDSac,9,6,5,1971,1971,HdBoard,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,NoExposure,3,825,4,1993,4,1,3,8,6,1,4,1971.0,2,2,495,3,3,3,0,66,0,0,0,0,0,2,6,2006,Normal,190000,0,0,0,3,1.3333333333333333
154,75.0,13500,Inside,16,6,7,1960,1975,Other,Plywood,None,0.0,3,3,CBlock,4,3,Gd,4,1602,4,1252,1,1,3,4,6,1,4,1960.0,2,2,564,3,3,3,409,0,0,0,0,0,0,0,3,2008,Normal,235000,0,0,0,2,0.5
155,84.0,11340,Corner,3,6,5,1923,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,1,1200,3,1200,4,1,3,7,6,0,0,1923.0,1,1,312,2,2,3,0,0,228,0,0,0,0,0,3,2006,Family,125000,0,0,0,1,4.0
156,60.0,9600,Corner,6,6,5,1924,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,NoExposure,1,572,2,1096,2,1,3,5,6,0,0,0.0,0,0,0,0,0,1,0,8,128,0,0,0,0,0,4,2008,Normal,79000,0,0,0,1,2.0
157,60.0,7200,Inside,10,5,7,1950,1950,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,0,0,NoBsmt,0,0,3,1040,2,1,3,5,6,0,0,1950.0,1,2,625,3,3,3,0,0,0,0,0,0,0,0,6,2006,Normal,109500,0,0,0,1,2.0
158,92.0,12003,Corner,21,8,5,2009,2010,VinylSd,VinylSd,BrkFace,84.0,4,3,PConc,5,3,NoExposure,1,774,5,1968,4,1,5,8,6,1,4,2009.0,3,3,680,3,3,3,0,75,0,0,0,0,0,0,5,2010,Partial,269500,0,0,0,3,1.3333333333333333
159,100.0,12552,Corner,22,7,5,2004,2005,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,6,991,5,1947,3,1,4,8,6,1,4,2004.0,2,2,678,3,3,3,0,136,0,0,0,0,0,2,5,2010,Normal,254900,0,0,0,3,1.0
160,134.0,19378,Corner,14,7,5,2005,2006,VinylSd,VinylSd,BrkFace,456.0,4,3,PConc,4,3,Mn,6,1392,5,2462,4,1,4,9,6,1,4,2006.0,2,2,576,3,3,3,239,132,0,168,0,0,0,0,3,2006,Partial,320000,0,0,0,4,1.0
161,57.18303601620292,11120,CulDSac,23,6,6,1984,1984,Plywood,Plywood,None,0.0,3,3,PConc,4,3,NoExposure,4,1232,3,1232,3,1,3,6,6,0,0,1984.0,1,2,516,3,3,3,0,0,0,0,0,0,0,0,6,2008,Normal,162500,0,0,0,2,1.5
162,110.0,13688,Inside,24,9,5,2003,2004,VinylSd,VinylSd,BrkFace,664.0,4,3,PConc,5,3,Av,6,1572,5,2668,3,1,5,10,6,2,4,2003.0,3,3,726,3,3,3,400,0,0,0,0,0,0,0,3,2008,Normal,412500,0,0,0,4,0.75
163,95.0,12182,Corner,24,7,5,2005,2005,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,Mn,4,1541,5,1541,3,1,4,7,6,1,4,2005.0,2,2,532,3,3,3,0,70,0,0,0,0,0,0,5,2010,Partial,220000,0,0,0,2,1.5
164,55.0,5500,Inside,3,4,6,1956,1956,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,1,882,5,882,1,1,3,4,6,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,2007,Normal,103200,0,0,0,1,1.0
165,40.0,5400,Corner,3,6,7,1926,2004,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,Mn,2,1149,4,1616,3,1,4,5,6,0,0,1926.0,1,1,216,3,3,3,0,0,183,0,0,0,0,0,10,2007,Normal,152000,0,0,0,2,1.5
166,62.0,10106,Inside,6,5,7,1940,1999,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,NoExposure,5,644,4,1355,4,2,3,6,6,0,0,0.0,0,0,0,0,0,3,140,0,0,0,0,0,0,0,9,2008,Normal,127500,0,0,0,3,1.3333333333333333
167,71.47107288318095,10708,Inside,16,5,5,1955,1993,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3,3,NoExposure,2,1617,5,1867,2,1,3,7,6,3,4,1955.0,3,1,303,3,3,3,476,0,0,0,142,0,0,2,11,2009,Normal,190000,0,0,0,2,1.0
168,86.0,10562,Inside,24,8,5,2007,2007,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5,3,NoExposure,6,1582,5,2161,3,1,5,8,6,1,4,2007.0,3,3,789,3,3,3,178,120,0,0,0,0,0,0,11,2007,Partial,325624,0,0,0,3,1.0
169,62.0,8244,Inside,14,7,5,2004,2004,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,NoExposure,1,840,5,1720,3,1,4,7,6,1,4,2004.0,3,2,440,3,3,3,100,48,0,0,0,0,0,0,5,2007,Normal,183500,0,0,0,3,1.0
170,119.23266435893522,16669,Corner,21,8,6,1981,1981,Plywood,Plywood,BrkFace,653.0,4,3,CBlock,4,3,NoExposure,1,1686,3,1707,2,1,3,6,6,1,3,1981.0,2,2,511,3,3,3,574,64,0,0,0,0,0,0,1,2006,Normal,228000,0,0,0,3,0.6666666666666666
171,81.3877561003391,12358,Inside,3,5,6,1941,1950,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,NoExposure,3,720,3,1382,2,1,3,7,6,0,0,1991.0,1,2,660,3,3,3,237,0,0,0,0,0,0,0,5,2007,Normal,128500,0,0,0,2,1.0
172,141.0,31770,Corner,10,6,5,1960,1960,Other,Plywood,Stone,112.0,3,3,CBlock,3,4,Gd,4,1080,2,1656,3,1,3,7,6,2,4,1960.0,3,2,528,3,3,2,210,62,0,0,0,0,0,0,5,2010,Normal,215000,0,0,0,2,1.5
173,44.0,5306,Inside,25,7,7,1987,1987,HdBoard,HdBoard,None,0.0,4,4,PConc,4,4,NoExposure,6,1064,4,1767,2,1,4,5,6,1,3,1987.0,2,2,504,4,3,3,441,35,0,0,0,0,0,0,6,2006,Normal,239000,0,0,0,3,0.6666666666666666
174,80.0,10197,Inside,10,6,5,1961,1961,Other,Other,BrkCmn,491.0,3,3,CBlock,3,3,NoExposure,5,1362,3,1362,3,1,3,6,6,1,3,1961.0,1,2,504,3,3,3,0,20,0,0,0,0,0,0,6,2008,Normal,163000,0,0,0,3,1.0
175,47.0,12416,Inside,21,6,5,1986,1986,VinylSd,Plywood,Stone,132.0,3,3,CBlock,4,2,NoExposure,5,1606,3,1651,3,1,3,7,6,1,3,1986.0,3,2,616,3,3,3,192,0,0,0,0,0,0,0,11,2008,Normal,184000,0,0,0,3,1.0
176,84.0,12615,Corner,6,6,7,1950,2001,Other,Other,None,0.0,3,3,CBlock,3,4,Av,5,1202,3,2158,4,1,4,7,6,1,4,1950.0,1,2,576,3,3,3,0,29,39,0,0,0,0,3,6,2007,Normal,243000,0,0,0,3,1.3333333333333333
177,97.0,10029,Corner,16,6,5,1988,1989,Plywood,Plywood,BrkFace,268.0,4,3,PConc,4,3,NoExposure,6,1151,3,2060,4,1,3,8,6,1,3,1988.0,1,2,521,3,3,3,0,228,0,0,192,0,0,0,9,2007,Normal,211000,0,0,0,4,1.0
178,93.07338485412556,13650,Inside,12,5,5,1958,1958,MetalSd,MetalSd,None,0.0,4,4,CBlock,3,3,NoExposure,5,1052,5,1920,4,1,4,8,6,1,4,1958.0,1,2,451,3,3,3,0,0,0,0,0,0,0,0,7,2006,Normal,172500,0,0,0,3,1.3333333333333333
179,63.0,17423,CulDSac,25,9,5,2008,2009,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,NoExposure,6,2216,5,2234,1,1,5,9,6,1,4,2009.0,3,3,1166,3,3,3,0,60,0,0,0,0,0,0,7,2009,Partial,501837,0,0,0,3,0.3333333333333333
180,60.0,8520,Inside,3,5,6,1923,2006,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3,3,NoExposure,1,968,3,968,2,1,3,5,6,0,0,1935.0,1,2,480,2,3,1,0,0,184,0,0,0,0,0,7,2007,Normal,100000,0,0,0,1,2.0
181,23.476158849805156,2117,Inside,22,6,5,2000,2000,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,NoExposure,6,756,5,1525,3,1,4,5,6,1,3,2000.0,1,2,440,3,3,3,0,0,0,0,0,0,0,0,6,2007,Normal,177000,0,0,0,3,1.0
182,54.0,7588,Inside,15,7,6,1920,1950,Other,Other,None,0.0,3,3,BrkTil,2,3,NoExposure,2,793,4,1802,4,1,3,9,6,1,4,1920.0,1,1,216,2,3,3,0,0,40,0,0,0,0,0,7,2006,Normal,200100,0,0,0,2,2.0
183,60.0,9060,Inside,6,5,6,1957,2006,Wd Sdng,Wd Sdng,BrkFace,98.0,3,3,PConc,0,0,NoBsmt,0,0,5,1340,3,1,3,7,6,1,4,1957.0,2,1,252,3,3,3,116,0,0,180,0,0,0,3,6,2007,Normal,120000,0,0,0,1,3.0
184,63.0,11426,Inside,3,7,5,2003,2003,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,NoExposure,1,1362,5,2082,3,1,4,6,5,0,0,2003.0,1,2,484,3,3,1,280,238,0,0,0,0,0,0,6,2008,Normal,200000,0,0,0,3,1.0
185,92.0,7438,Inside,8,5,8,1908,1991,Other,Plywood,None,0.0,3,3,PConc,2,3,NoExposure,1,504,4,1252,3,1,3,5,6,0,0,1986.0,1,2,576,3,3,3,104,0,0,0,0,0,0,3,6,2006,Normal,127000,0,0,0,1,3.0
186,90.0,22950,Inside,3,10,9,1892,1993,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,Mn,1,1107,5,3608,4,1,5,12,6,2,3,1993.0,1,3,840,5,3,3,0,260,0,0,410,0,0,4,6,2006,Normal,475000,0,0,0,3,1.3333333333333333
