Id,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SalePrice,Gar2,Shed,TenC,TotalBath,Bedroom/Bathroom,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Foundation_CBlock,Foundation_Other,Foundation_PConc,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NoBsmt,BsmtExposure_NoExposure
75,60.0,5790,3,3,6,1915,1950,0.0,4,4,2,3,1,840,4,1605,3,2,3,8,6,0,0,1915.0,1,1,379,3,3,3,0,0,202,0,0,0,0,0,5,2010,107400,0,0,0,2,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
76,21.0,1596,7,4,5,1973,1973,0.0,3,3,4,3,6,462,3,988,2,1,3,5,6,0,0,1973.0,1,1,297,3,3,3,120,101,0,0,0,0,0,2,11,2009,91000,0,0,0,2,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
77,68.10608890121615,8475,10,4,7,1956,1956,0.0,3,3,3,3,5,952,5,952,2,1,3,4,6,0,0,1956.0,1,1,283,3,3,3,0,0,0,0,0,0,0,0,4,2008,135750,0,0,0,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
78,50.0,8635,8,5,5,1948,2001,0.0,3,3,3,3,4,672,3,1285,2,1,3,6,6,0,0,1948.0,1,1,240,3,3,3,0,0,0,0,0,0,0,3,1,2008,127000,0,0,0,2,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
79,72.0,10778,12,4,5,1968,1968,0.0,3,3,3,3,1,1768,3,1768,4,2,3,8,6,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2010,136500,0,0,0,2,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
80,60.0,10440,3,5,6,1910,1981,0.0,3,3,3,3,1,440,4,1230,2,1,3,5,6,0,0,1966.0,1,2,440,3,3,3,74,0,128,0,0,0,0,3,5,2009,110000,0,0,0,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
81,100.0,13000,10,6,6,1968,1968,576.0,3,4,4,3,3,896,3,2142,4,1,4,8,6,1,4,1968.0,3,1,509,3,3,3,0,72,0,0,252,0,0,0,6,2009,193500,0,0,0,3,1.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
82,32.0,4500,17,6,5,1998,1998,443.0,3,4,5,4,6,1237,5,1337,2,1,3,5,6,0,0,1998.0,3,2,405,3,3,3,0,199,0,0,0,0,0,0,3,2006,153500,0,0,0,3,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
83,78.0,10206,22,8,5,2007,2007,468.0,3,3,4,3,6,1563,5,1563,3,1,4,6,6,1,4,2007.0,2,3,758,3,3,3,144,99,0,0,0,0,0,0,10,2008,245000,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
84,80.0,8892,10,5,5,1960,1960,66.0,3,3,3,3,1,1065,4,1065,3,1,3,6,6,0,0,1974.0,1,2,461,3,3,3,74,0,0,0,0,0,0,0,7,2007,126500,0,0,0,2,1.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
85,65.69577870131585,8530,14,7,5,1995,1996,22.0,3,3,4,3,1,384,4,1474,3,1,3,7,6,1,3,1995.0,3,2,400,3,3,3,120,72,0,0,0,0,0,0,5,2009,168500,0,700,0,3,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
86,121.0,16059,18,8,5,1991,1992,284.0,4,3,4,3,1,1288,5,2417,4,1,4,9,6,1,3,1991.0,1,2,462,3,3,3,127,82,0,0,0,0,0,0,4,2006,260000,0,0,0,3,1.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
87,122.0,11911,14,6,5,2005,2005,0.0,4,3,4,3,1,684,5,1560,3,1,4,6,6,1,4,2005.0,3,2,400,3,3,3,100,38,0,0,0,0,0,0,3,2009,174000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
88,40.0,3951,22,6,5,2009,2009,76.0,4,3,4,3,1,612,5,1224,2,1,4,4,6,0,0,2009.0,2,2,528,3,3,3,0,234,0,0,0,0,0,0,6,2009,164500,0,0,0,3,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
89,105.0,8470,2,3,2,1915,1982,0.0,2,2,3,2,1,1013,3,1526,2,1,2,6,6,0,0,0.0,0,0,0,0,0,1,0,0,156,0,0,0,0,3,10,2009,85000,0,0,0,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,60.0,8070,20,4,5,1994,1995,0.0,3,3,4,3,6,990,5,990,3,1,3,5,6,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,2007,123600,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
91,60.0,7200,10,4,5,1950,1950,0.0,3,3,0,0,0,0,3,1040,2,1,3,4,6,0,0,1950.0,1,2,420,3,3,3,0,29,0,0,0,0,0,0,7,2006,109900,0,0,0,1,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
92,85.0,8500,10,5,3,1961,1961,203.0,3,3,3,3,3,1235,3,1235,2,1,3,6,6,0,0,1961.0,1,2,480,3,3,3,0,0,0,0,0,0,0,2,12,2006,98600,0,0,0,1,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,80.0,13360,15,5,7,1921,2006,0.0,3,4,4,3,5,876,5,964,2,1,3,5,6,0,0,1921.0,1,2,432,3,3,3,0,0,44,0,0,0,0,0,8,2009,163500,0,0,0,2,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
94,60.0,7200,3,6,6,1910,1998,0.0,3,3,3,2,3,1214,5,2291,4,2,3,9,6,1,4,1900.0,1,2,506,3,3,3,0,0,0,0,99,0,0,0,11,2007,133900,0,0,0,3,1.3333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
95,69.0,9337,20,6,5,1997,1997,0.0,3,4,4,3,6,824,5,1786,3,1,4,7,6,0,0,1997.0,2,2,684,3,3,3,0,162,0,0,0,0,0,0,5,2007,204750,0,0,0,4,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
96,76.61943935737746,9765,14,6,8,1993,1993,68.0,5,4,4,4,5,680,4,1470,3,1,3,6,6,1,3,1993.0,3,2,420,3,3,3,232,63,0,0,0,0,0,0,4,2009,185000,0,480,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
97,78.0,10264,20,7,5,1999,1999,183.0,4,3,4,3,5,1588,5,1588,3,1,4,6,6,0,0,1999.0,2,2,472,3,3,3,158,29,0,0,0,0,0,0,8,2006,214000,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
98,73.0,10921,6,4,5,1965,1965,48.0,3,3,3,3,3,960,3,960,3,1,3,6,6,0,0,1965.0,3,1,432,3,3,2,120,0,0,0,0,0,0,0,5,2007,94750,0,0,0,2,1.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
99,85.0,10625,6,5,5,1920,1950,0.0,3,3,3,3,5,458,2,835,2,1,3,5,6,0,0,1920.0,1,1,366,2,3,3,0,0,77,0,0,0,0,0,5,2010,83000,0,400,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100,77.0,9320,10,4,5,1959,1959,0.0,3,3,3,3,5,950,2,1225,3,1,3,6,6,0,0,0.0,0,0,0,0,0,3,352,0,0,0,0,0,0,0,1,2010,128950,0,400,0,3,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
101,72.05107448616302,10603,9,6,7,1977,2001,28.0,3,3,3,3,5,1610,4,1610,3,1,4,6,6,2,3,1977.0,2,2,480,3,3,3,168,68,0,0,0,0,0,0,2,2010,205000,0,0,0,3,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
102,77.0,9206,13,6,5,1985,1985,336.0,4,3,4,3,1,741,3,1732,3,1,4,7,6,1,3,1985.0,3,2,476,3,3,3,192,46,0,0,0,0,0,0,6,2010,178000,0,0,0,3,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
103,64.0,7018,13,5,5,1979,1979,0.0,3,2,0,0,0,0,3,1535,4,2,3,8,6,0,0,1979.0,1,2,410,3,3,3,0,0,0,0,0,0,0,0,6,2009,118964,0,0,0,2,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
104,94.0,10402,20,7,5,2009,2009,0.0,3,3,4,3,1,1226,5,1226,3,1,4,6,6,0,0,2009.0,2,3,740,3,3,3,0,36,0,0,0,0,0,0,5,2010,198900,0,0,0,2,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
105,65.7408177094673,7758,2,7,4,1931,1950,600.0,3,2,3,3,2,1040,5,1818,4,1,3,7,6,2,3,1951.0,1,1,240,3,3,3,0,0,0,0,184,0,0,0,6,2007,169500,0,0,0,2,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
106,75.0,9375,22,8,5,2003,2004,768.0,4,3,5,3,1,1053,5,1992,3,1,4,9,6,1,4,2003.0,2,2,648,3,3,3,140,45,0,0,0,0,0,0,8,2008,250000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
107,60.0,10800,3,4,7,1885,1995,0.0,3,3,2,3,1,641,4,1047,2,1,3,6,6,0,0,1954.0,1,1,273,2,2,1,0,0,0,0,0,0,0,0,8,2007,100000,0,450,0,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
108,50.0,6000,3,5,5,1948,1950,0.0,3,3,3,3,5,789,5,789,2,1,3,5,6,0,0,1948.0,1,1,250,3,3,3,0,0,0,0,0,0,0,0,4,2008,115000,0,0,0,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
109,85.0,8500,2,5,7,1919,2005,0.0,3,3,3,3,1,793,3,1517,3,1,2,7,6,0,0,0.0,0,0,0,0,0,1,0,0,144,0,0,0,0,0,8,2007,115000,0,0,0,2,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
110,105.0,11751,9,6,6,1977,1977,480.0,3,3,4,3,4,1844,5,1844,3,1,3,7,6,1,3,1977.0,2,2,546,3,3,3,0,122,0,0,0,0,0,3,1,2010,190000,0,0,0,2,1.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
111,75.0,9525,6,6,4,1954,1972,0.0,3,3,3,2,3,994,4,1855,4,1,3,7,6,0,0,1954.0,1,1,325,3,3,3,182,0,0,0,0,0,0,0,10,2006,136900,0,0,0,2,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
112,66.25476425861547,7750,14,7,5,2000,2000,0.0,3,3,4,3,6,384,5,1430,3,1,3,7,6,1,3,2000.0,3,2,400,3,3,3,180,0,0,0,0,0,0,0,4,2010,180000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
113,77.0,9965,20,7,5,2007,2007,220.0,4,3,5,3,6,1264,5,2696,4,1,5,10,6,1,4,2007.0,3,3,792,3,3,3,120,184,0,0,168,0,0,0,10,2007,383970,0,0,0,4,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
114,117.6246654627738,21000,15,6,5,1953,1953,184.0,3,4,4,3,5,1809,3,2259,3,1,4,7,6,2,4,1953.0,1,2,450,3,3,3,166,120,192,0,0,0,0,3,10,2007,217000,0,0,0,3,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
115,61.0,7259,15,6,8,1945,2002,0.0,3,3,3,3,5,1028,5,2320,3,1,4,9,6,1,3,1945.0,1,1,180,3,3,3,224,0,0,0,0,0,0,3,7,2007,259500,0,0,0,4,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
116,34.0,3230,22,6,5,1999,1999,1129.0,3,3,4,3,6,729,4,1458,2,1,3,5,6,1,2,1999.0,1,2,440,3,3,3,0,32,0,0,0,0,0,0,6,2007,176000,0,0,0,3,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
117,78.3971935561636,11616,12,5,5,1962,1962,116.0,3,3,3,3,2,1092,3,1092,3,1,3,6,6,1,1,1962.0,1,1,288,3,3,3,0,20,144,0,0,0,0,0,9,2009,139000,0,0,0,2,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
118,74.0,8536,6,5,5,2006,2007,0.0,3,3,4,3,1,1125,4,1125,2,1,3,5,6,0,0,2007.0,1,2,430,3,3,3,80,64,0,0,0,0,0,0,4,2007,155000,0,0,0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
119,90.0,12376,13,7,5,1990,1990,0.0,3,3,4,3,6,1673,4,3222,5,1,4,11,6,2,3,1990.0,1,3,594,3,3,3,367,0,0,0,0,0,0,0,5,2010,320000,0,0,0,4,1.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
120,65.0,8461,20,6,5,2005,2006,0.0,4,3,4,3,1,728,5,1456,3,1,4,8,6,1,4,2005.0,3,2,390,3,3,3,0,24,0,0,0,0,0,0,7,2006,163990,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
121,62.9932337427029,21453,16,6,5,1969,1969,0.0,3,3,3,3,5,938,5,988,1,1,3,4,6,2,3,1969.0,1,2,540,3,3,3,0,130,0,130,0,0,0,0,10,2006,180000,0,0,0,2,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
122,50.0,6060,2,4,5,1939,1950,0.0,3,3,3,3,1,732,4,1123,3,1,3,4,6,0,0,1979.0,1,1,264,3,3,2,0,0,140,0,0,0,0,3,6,2007,100000,0,0,0,1,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
123,75.0,9464,10,6,7,1958,1958,135.0,3,4,3,3,4,1080,4,1080,3,1,3,5,6,0,0,1958.0,1,1,288,3,3,3,0,0,0,0,130,0,0,0,6,2008,136000,0,0,0,1,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
124,55.0,7892,13,6,5,1993,1993,0.0,4,3,4,3,6,1199,5,1199,2,1,4,5,6,0,0,1993.0,2,2,530,3,3,3,0,63,0,0,0,0,0,0,3,2008,153900,0,0,0,2,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
125,48.0,17043,9,6,5,1979,1998,0.0,3,4,4,2,1,1362,3,1586,3,1,3,7,6,1,3,1979.0,1,2,435,3,3,3,192,0,0,0,0,0,0,0,1,2009,181000,0,0,0,2,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
126,60.0,6780,2,6,8,1935,1982,0.0,3,2,3,3,6,520,4,754,2,1,3,5,6,0,0,0.0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,6,2006,84500,0,0,0,2,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
127,41.90206875883096,4928,11,6,5,1976,1976,0.0,3,3,4,3,5,1078,3,958,2,1,3,5,6,1,3,1977.0,2,2,440,3,3,3,0,205,0,0,0,0,0,0,2,2007,128000,0,0,0,2,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
128,55.0,4388,3,5,7,1930,1950,0.0,3,4,3,3,2,672,5,840,3,1,3,5,6,1,3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2007,87000,0,0,0,1,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
129,69.0,7590,10,6,5,1966,1966,266.0,3,3,3,3,4,660,3,1348,3,1,3,6,6,1,2,1966.0,2,2,453,3,3,3,188,108,0,0,0,0,0,0,7,2006,155000,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
130,69.0,8973,10,5,7,1958,1991,85.0,3,3,3,3,3,1008,3,1053,3,1,5,6,6,0,0,1998.0,2,2,750,3,3,3,0,80,0,180,0,0,0,1,7,2006,150000,0,0,0,3,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
131,88.0,14200,10,7,6,1966,1966,309.0,3,3,3,3,3,924,5,2157,4,1,4,8,6,2,4,1966.0,3,2,487,3,3,3,105,66,0,0,0,0,0,4,5,2006,226000,0,0,0,3,1.3333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
132,94.00828808949925,12224,14,6,5,2000,2000,40.0,4,3,4,3,6,992,5,2054,3,1,4,7,6,1,3,2000.0,2,2,390,3,3,3,24,48,0,0,0,0,0,0,7,2009,244000,0,0,0,4,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
133,75.0,7388,10,5,6,1959,2002,0.0,3,3,3,3,3,1063,4,1327,3,1,4,7,6,0,0,1974.0,1,2,624,3,3,3,0,0,0,0,0,0,0,0,7,2007,150750,0,0,0,2,1.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
134,63.21615630237048,6853,21,8,5,2001,2002,136.0,4,3,5,3,6,1267,5,1296,2,1,4,6,6,0,0,2001.0,3,2,471,3,3,3,192,25,0,0,0,0,0,0,6,2009,220000,0,0,0,3,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
135,78.0,10335,12,5,6,1968,1993,0.0,3,3,3,3,3,1461,4,1721,3,1,3,7,6,1,3,1968.0,2,2,440,3,3,3,0,96,180,0,0,0,0,3,7,2006,180000,0,0,0,3,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
136,80.0,10400,9,7,6,1970,1970,288.0,3,3,3,3,1,1304,4,1682,3,1,3,7,6,1,4,1970.0,1,2,530,3,3,3,98,0,0,0,0,0,0,3,5,2008,174000,0,0,0,2,1.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
137,114.5025889504922,10355,10,5,5,1967,1967,196.0,3,3,3,3,4,1214,3,1214,3,1,3,5,6,1,2,1967.0,2,1,318,3,3,3,0,111,0,0,0,0,0,0,7,2007,143000,0,0,0,2,1.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
138,82.0,11070,17,7,5,1988,1989,70.0,3,3,3,3,1,1907,4,1959,5,2,3,9,6,0,0,1989.0,1,3,766,3,3,3,0,0,0,0,0,0,0,0,7,2006,171000,0,0,0,3,1.6666666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
139,73.0,9066,20,8,5,1999,2000,320.0,4,3,4,3,6,1004,5,1852,3,1,4,7,6,2,3,1999.0,3,3,660,3,3,3,224,106,0,0,0,0,0,4,12,2008,230000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
140,65.0,15426,20,6,5,1997,1997,0.0,3,3,4,3,6,928,5,1764,3,1,4,7,6,0,0,1997.0,2,2,470,3,3,3,276,99,0,0,0,0,0,3,8,2009,231500,0,0,0,4,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
141,70.0,10500,10,4,5,1971,1971,0.0,3,3,3,3,5,864,3,864,3,1,3,5,6,1,1,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2010,115000,0,0,0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
142,78.0,11645,20,7,5,2005,2005,0.0,4,3,4,3,6,1734,5,1734,3,1,4,7,6,0,0,2005.0,3,2,660,3,3,3,160,24,0,0,0,0,0,0,1,2006,260000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
143,71.0,8520,10,5,4,1952,1952,0.0,3,2,3,3,3,910,2,1385,4,1,3,6,6,0,0,2000.0,1,2,720,3,3,3,0,0,0,0,0,0,0,3,6,2010,166000,0,0,0,2,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
144,78.0,10335,20,7,5,1999,1999,183.0,4,3,4,3,6,1490,5,1501,3,1,4,6,6,0,0,1999.0,2,2,577,3,3,3,144,29,0,0,0,0,0,0,6,2009,204000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
145,70.0,9100,12,5,5,1963,1963,336.0,3,3,3,3,3,1728,3,1728,6,2,3,10,6,0,0,1963.0,1,2,504,3,3,3,0,0,0,0,0,0,0,0,11,2006,125000,0,0,0,3,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
146,24.0,2522,6,6,5,2004,2006,50.0,4,3,4,3,1,970,5,1709,3,1,4,7,4,0,0,2004.0,1,2,380,3,3,3,0,40,0,0,0,0,0,0,4,2006,130000,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
147,51.0,6120,8,5,7,1931,1993,0.0,3,3,3,3,4,715,3,875,2,1,3,5,6,0,0,1931.0,1,1,180,2,3,3,48,0,0,0,0,0,0,0,11,2009,105000,0,0,0,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
148,47.37062144853363,9505,14,7,5,2001,2001,180.0,4,3,4,3,1,884,5,2035,3,1,4,8,6,1,4,2001.0,3,2,434,3,3,3,144,48,0,0,0,0,0,0,5,2010,222500,0,0,0,3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
149,63.0,7500,13,7,5,2004,2005,120.0,3,3,4,3,6,1080,5,1080,3,1,4,6,6,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,2008,141000,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
150,51.42857142857143,6240,8,5,4,1936,1950,0.0,3,3,4,3,1,896,4,1344,3,1,3,7,6,0,0,1936.0,1,1,240,2,3,3,200,114,0,0,0,0,0,0,4,2006,115000,0,0,0,1,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
151,120.0,10356,20,5,6,1975,1975,0.0,3,3,3,3,4,969,3,969,3,1,3,5,6,0,0,1975.0,1,2,440,3,3,3,0,0,0,0,0,0,0,3,1,2007,122000,0,0,0,2,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
152,107.0,13891,24,8,5,2007,2008,436.0,4,3,5,3,6,1710,5,1710,2,1,4,6,6,1,4,2007.0,2,3,866,3,3,3,0,102,0,0,0,0,0,0,1,2008,372402,0,0,0,3,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
